budget_line_id,fiscal_year,phase_id,source_row,fund_code,fund_label,kan_code,kan_label,kou_code,kou_label,moku_code,moku_label,setsu_code,setsu_label,saisetsu_code,saisetsu_label,value,source_amount
132241:2021:revenue:approved:33dd4b7d29467a31,2021,approved,220,"",一般会計,17,都支出金,02,都補助金,02,民生費都補助金,01,社会福祉費補助金,55,介護予防・フレイル予防推進員の配置事業補助金（１０／１０）,5500000,5500
132241:2021:revenue:approved:df47847fe39db3ae,2021,approved,221,"",一般会計,17,都支出金,02,都補助金,02,民生費都補助金,01,社会福祉費補助金,56,区市町村高次脳機能障害者支援促進事業補助金（３／４）,3076000,3076
132241:2021:revenue:approved:9c464a21641f7e7b,2021,approved,222,"",一般会計,17,都支出金,02,都補助金,02,民生費都補助金,01,社会福祉費補助金,57,高齢者見守り相談窓口事業補助金（１／２）,8257000,8257
132241:2021:revenue:approved:81089b99dd6fd451,2021,approved,223,"",一般会計,17,都支出金,02,都補助金,02,民生費都補助金,01,社会福祉費補助金,59,区市町村介護人材緊急確保対策事業費補助金（３／４）,1395000,1395
132241:2021:revenue:approved:499d0df4b469f739,2021,approved,224,"",一般会計,17,都支出金,02,都補助金,02,民生費都補助金,01,社会福祉費補助金,60,特別弔慰金受付事務費交付金（１０／１０）,68000,68
132241:2021:revenue:approved:b713041a56eee673,2021,approved,225,"",一般会計,17,都支出金,02,都補助金,02,民生費都補助金,01,社会福祉費補助金,87,重度障害者に係る区市町村特別支援事業補助金（１０／１０）,12564000,12564
132241:2021:revenue:approved:33482085956e3e48,2021,approved,226,"",一般会計,17,都支出金,02,都補助金,02,民生費都補助金,01,社会福祉費補助金,88,人生１００年時代セカンドライフ応援事業補助金（２／３）,6666000,6666
132241:2021:revenue:approved:0f395d5f70c21624,2021,approved,227,"",一般会計,17,都支出金,02,都補助金,02,民生費都補助金,01,社会福祉費補助金,89,認知症検診推進事業補助金（１０／１０）,2777000,2777
132241:2021:revenue:approved:b155ebbe275f5403,2021,approved,228,"",一般会計,17,都支出金,02,都補助金,02,民生費都補助金,02,児童福祉費補助金,01,義務教育就学児医療費助成事業補助金（１／２）,128058000,128058
132241:2021:revenue:approved:c7326698e015458a,2021,approved,229,"",一般会計,17,都支出金,02,都補助金,02,民生費都補助金,02,児童福祉費補助金,04,子育て推進交付金,646756000,646756
132241:2021:revenue:approved:3195eb3d601aad3f,2021,approved,230,"",一般会計,17,都支出金,02,都補助金,02,民生費都補助金,02,児童福祉費補助金,06,ひとり親家庭等医療費助成事業補助金（１／２、２／３）,37007000,37007
132241:2021:revenue:approved:4b113728f614468f,2021,approved,231,"",一般会計,17,都支出金,02,都補助金,02,民生費都補助金,02,児童福祉費補助金,07,ひとり親家庭ホームヘルプサービス事業補助金（３／４）,2647000,2647
132241:2021:revenue:approved:0651abaa991a7fe1,2021,approved,232,"",一般会計,17,都支出金,02,都補助金,02,民生費都補助金,02,児童福祉費補助金,08,乳幼児医療費助成事業補助金（１／２）,93133000,93133
132241:2021:revenue:approved:11ecb291f0b47f29,2021,approved,233,"",一般会計,17,都支出金,02,都補助金,02,民生費都補助金,02,児童福祉費補助金,11,認証保育所運営費補助金（１／２）,286081000,286081
132241:2021:revenue:approved:2e93c8bd630cfc7a,2021,approved,234,"",一般会計,17,都支出金,02,都補助金,02,民生費都補助金,02,児童福祉費補助金,13,学童クラブ整備費補助金（１／３）,2918000,2918
132241:2021:revenue:approved:c85638a9277bd81b,2021,approved,235,"",一般会計,17,都支出金,02,都補助金,02,民生費都補助金,02,児童福祉費補助金,14,子ども家庭支援区市町村包括支援事業補助金,170871000,170871
132241:2021:revenue:approved:a383de001d4fb285,2021,approved,236,"",一般会計,17,都支出金,02,都補助金,02,民生費都補助金,02,児童福祉費補助金,30,都型学童クラブ事業補助金（１／２）,102828000,102828
132241:2021:revenue:approved:05211e5e4ad40e1d,2021,approved,237,"",一般会計,17,都支出金,02,都補助金,02,民生費都補助金,02,児童福祉費補助金,43,乳児家庭全戸訪問事業補助金（１／３）,1802000,1802
132241:2021:revenue:approved:5592b0083130350a,2021,approved,238,"",一般会計,17,都支出金,02,都補助金,02,民生費都補助金,02,児童福祉費補助金,44,養育支援訪問事業補助金（１／３）,9030000,9030
132241:2021:revenue:approved:9171f4d5c6bcb123,2021,approved,239,"",一般会計,17,都支出金,02,都補助金,02,民生費都補助金,02,児童福祉費補助金,45,ファミリー・サポート・センター事業補助金（１／３）,3533000,3533
132241:2021:revenue:approved:a9ded42a41f6591d,2021,approved,240,"",一般会計,17,都支出金,02,都補助金,02,民生費都補助金,02,児童福祉費補助金,46,地域子育て支援拠点事業補助金（１／３）,27473000,27473
132241:2021:revenue:approved:a4977ba4069521ff,2021,approved,241,"",一般会計,17,都支出金,02,都補助金,02,民生費都補助金,02,児童福祉費補助金,47,一時預かり事業補助金（１／３）,24443000,24443
132241:2021:revenue:approved:3146ae39561d94d6,2021,approved,242,"",一般会計,17,都支出金,02,都補助金,02,民生費都補助金,02,児童福祉費補助金,48,子どもを守る地域ネットワーク機能強化事業補助金（１／３）,1489000,1489
132241:2021:revenue:approved:bca422125c764a0f,2021,approved,243,"",一般会計,17,都支出金,02,都補助金,02,民生費都補助金,02,児童福祉費補助金,50,子育て短期支援事業補助金（１／３）,126000,126
132241:2021:revenue:approved:96a5dd882297c33f,2021,approved,244,"",一般会計,17,都支出金,02,都補助金,02,民生費都補助金,02,児童福祉費補助金,52,利用者支援事業補助金（１／３）,24583000,24583
132241:2021:revenue:approved:4627b6a851d91666,2021,approved,245,"",一般会計,17,都支出金,02,都補助金,02,民生費都補助金,02,児童福祉費補助金,56,実費徴収に係る補足給付事業補助金（１／３）,1357000,1357
132241:2021:revenue:approved:f94be8d9509aff45,2021,approved,246,"",一般会計,17,都支出金,02,都補助金,02,民生費都補助金,02,児童福祉費補助金,58,延長保育事業補助金（１／３）,12447000,12447
132241:2021:revenue:approved:31c140e0f0f6f6b2,2021,approved,247,"",一般会計,17,都支出金,02,都補助金,02,民生費都補助金,02,児童福祉費補助金,59,病児保育事業補助金（１／３）,8982000,8982
132241:2021:revenue:approved:35a81d1ee73e2876,2021,approved,248,"",一般会計,17,都支出金,02,都補助金,02,民生費都補助金,02,児童福祉費補助金,61,保育士等キャリアアップ補助金（１０／１０、１／２）,121319000,121319
132241:2021:revenue:approved:1b8b333aa4755e7f,2021,approved,249,"",一般会計,17,都支出金,02,都補助金,02,民生費都補助金,02,児童福祉費補助金,62,放課後児童健全育成事業補助金（１／３）,129152000,129152
132241:2021:revenue:approved:f1a2dcd1584ffdc8,2021,approved,250,"",一般会計,17,都支出金,02,都補助金,02,民生費都補助金,02,児童福祉費補助金,63,東京都ひとり親家庭等生活向上事業補助金（３／４）,4011000,4011
132241:2021:revenue:approved:0c26a1db65e04957,2021,approved,251,"",一般会計,17,都支出金,02,都補助金,02,民生費都補助金,02,児童福祉費補助金,65,認可外保育施設利用支援事業補助金（１／２、１０／１０）,89186000,89186
132241:2021:revenue:approved:9b615199991a6c9d,2021,approved,252,"",一般会計,17,都支出金,02,都補助金,02,民生費都補助金,02,児童福祉費補助金,67,幼稚園型一時預かり事業補助金（１０／１０、１／３）,13360000,13360
132241:2021:revenue:approved:de42b08f606869b2,2021,approved,253,"",一般会計,17,都支出金,02,都補助金,02,民生費都補助金,02,児童福祉費補助金,68,保育対策総合支援事業費都補助金,13113000,13113
132241:2021:revenue:approved:f22ddb6e554fce41,2021,approved,254,"",一般会計,17,都支出金,02,都補助金,02,民生費都補助金,02,児童福祉費補助金,74,保育人材就職支援事業補助金（１／４）,0,0
132241:2021:revenue:approved:e905dc26783b192b,2021,approved,255,"",一般会計,17,都支出金,02,都補助金,02,民生費都補助金,02,児童福祉費補助金,75,保育所等利用多子世帯負担軽減事業費補助金（１０／１０）,90867000,90867
132241:2021:revenue:approved:0bfbe02abf3027ff,2021,approved,256,"",一般会計,17,都支出金,02,都補助金,02,民生費都補助金,02,児童福祉費補助金,76,保育サービス推進等事業補助金（１０／１０、１／２）,30809000,30809
132241:2021:revenue:approved:2f5d887e6d3d06f9,2021,approved,257,"",一般会計,17,都支出金,02,都補助金,02,民生費都補助金,02,児童福祉費補助金,77,緊急１歳児受入事業補助金（３／４）,0,0
132241:2021:revenue:approved:2d89c130c6ba2005,2021,approved,258,"",一般会計,17,都支出金,02,都補助金,02,民生費都補助金,02,児童福祉費補助金,78,保育所等賃借料補助事業補助金（１／４）,14205000,14205
132241:2021:revenue:approved:b3e8536ec29a0148,2021,approved,259,"",一般会計,17,都支出金,02,都補助金,03,衛生費都補助金,01,保健衛生費補助金,01,区市町村との連携による地域環境力活性化補助金（１／２）,948000,948
132241:2021:revenue:approved:eaaae96528ea7953,2021,approved,260,"",一般会計,17,都支出金,02,都補助金,03,衛生費都補助金,01,保健衛生費補助金,02,食育推進事業費補助金（１／２）,1176000,1176
132241:2021:revenue:approved:f2c93db4d945523a,2021,approved,261,"",一般会計,17,都支出金,02,都補助金,03,衛生費都補助金,01,保健衛生費補助金,03,医療費等助成申請事務特例交付金（１０／１０）,7000,7
132241:2021:revenue:approved:f6df207c8632fdc3,2021,approved,262,"",一般会計,17,都支出金,02,都補助金,03,衛生費都補助金,01,保健衛生費補助金,04,医療保健政策区市町村包括補助金（１０／１０、１／２）,20412000,20412
132241:2021:revenue:approved:1e504adbc58df781,2021,approved,263,"",一般会計,17,都支出金,02,都補助金,03,衛生費都補助金,01,保健衛生費補助金,05,小児初期救急平日夜間診療事業補助金（１／２）,3675000,3675
132241:2021:revenue:approved:5527cbb0abf82233,2021,approved,264,"",一般会計,17,都支出金,02,都補助金,03,衛生費都補助金,01,保健衛生費補助金,07,健康増進事業補助金（２／３）,7469000,7469
132241:2021:revenue:approved:5d57e76256dccbb7,2021,approved,265,"",一般会計,17,都支出金,02,都補助金,03,衛生費都補助金,01,保健衛生費補助金,20,地域自殺対策強化交付金（２／３、１／２）,972000,972
132241:2021:revenue:approved:617ee6fe7c1528c2,2021,approved,266,"",一般会計,17,都支出金,02,都補助金,03,衛生費都補助金,01,保健衛生費補助金,23,大気汚染健康障害者医療費助成交付金（１０／１０）,280000,280
132241:2021:revenue:approved:14ebf7980f91f28f,2021,approved,267,"",一般会計,17,都支出金,02,都補助金,03,衛生費都補助金,01,保健衛生費補助金,24,予防接種事故対策補助金（３／４）,3000,3
132241:2021:revenue:approved:efe47ca7488e3263,2021,approved,268,"",一般会計,17,都支出金,02,都補助金,03,衛生費都補助金,01,保健衛生費補助金,26,出産・子育て応援事業補助金（１０／１０、１／２、１／６）,0,0
132241:2021:revenue:approved:253c78b637bc0444,2021,approved,269,"",一般会計,17,都支出金,02,都補助金,03,衛生費都補助金,01,保健衛生費補助金,30,東京都区市町村在宅療養推進事業補助金（１／２）,454000,454
132241:2021:revenue:approved:56f46d676ea911b6,2021,approved,270,"",一般会計,17,都支出金,02,都補助金,03,衛生費都補助金,01,保健衛生費補助金,33,とうきょうママパパ応援事業補助金,37916000,37916
132241:2021:revenue:approved:563426ac5d0596fd,2021,approved,271,"",一般会計,17,都支出金,02,都補助金,04,農林業費都補助金,01,農業費補助金,01,農業委員会交付金（１０／１０）,572000,572
132241:2021:revenue:approved:638da058f8d1e363,2021,approved,272,"",一般会計,17,都支出金,02,都補助金,04,農林業費都補助金,01,農業費補助金,02,農業経営基盤強化措置事務取扱交付金（１０／１０）,36000,36
132241:2021:revenue:approved:0607d1c56cc83167,2021,approved,273,"",一般会計,17,都支出金,02,都補助金,04,農林業費都補助金,01,農業費補助金,07,農地の創出・再生支援事業費補助金（１／２）,648000,648
132241:2021:revenue:approved:2a380151ffc84989,2021,approved,274,"",一般会計,17,都支出金,02,都補助金,04,農林業費都補助金,01,農業費補助金,08,都市農地保全支援プロジェクト補助金（３／４）,0,0
132241:2021:revenue:approved:b425744658ae4db4,2021,approved,275,"",一般会計,17,都支出金,02,都補助金,04,農林業費都補助金,02,林業費補助金,01,公共施設への多摩産材利用促進補助金（１／２）,15000000,15000
132241:2021:revenue:approved:c8cca78d3b236f4e,2021,approved,276,"",一般会計,17,都支出金,02,都補助金,05,商工費都補助金,01,商工費補助金,01,商店街チャレンジ戦略支援事業補助金（１／３、３／６）,8664000,8664
132241:2021:revenue:approved:5973d1e45d629f52,2021,approved,277,"",一般会計,17,都支出金,02,都補助金,05,商工費都補助金,01,商工費補助金,02,東京都消費者行政推進交付金（１０／１０、１／２）,167000,167
132241:2021:revenue:approved:574b22db98307163,2021,approved,278,"",一般会計,17,都支出金,02,都補助金,06,土木費都補助金,01,都市計画費補助金,01,土地取引の規制に関する経由事務費等交付金（１０／１０）,50000,50
132241:2021:revenue:approved:1af38cca408e221e,2021,approved,279,"",一般会計,17,都支出金,02,都補助金,06,土木費都補助金,01,都市計画費補助金,04,マンション再生まちづくり制度補助金（１／２）,5113000,5113
132241:2021:revenue:approved:116e0d245cf398d6,2021,approved,280,"",一般会計,17,都支出金,02,都補助金,06,土木費都補助金,01,都市計画費補助金,05,多摩イノベーション創出まちづくり検討支援モデル事業補助金,2000000,2000
132241:2021:revenue:approved:c07753c7173a4874,2021,approved,281,"",一般会計,17,都支出金,02,都補助金,06,土木費都補助金,01,都市計画費補助金,06,市町村土木補助事業（公園）補助金（１／２）,23140000,23140
132241:2021:revenue:approved:ddab59e4fe2e9ad0,2021,approved,282,"",一般会計,17,都支出金,02,都補助金,06,土木費都補助金,01,都市計画費補助金,07,生産緑地買取事業補助金（１／３）,42160000,42160
132241:2021:revenue:approved:7fadc7f7973cd6f9,2021,approved,283,"",一般会計,17,都支出金,02,都補助金,06,土木費都補助金,02,住宅費補助金,01,耐震化促進普及啓発活動支援事業費補助金（１／４）,107000,107
132241:2021:revenue:approved:c57c5f5bf4a5269b,2021,approved,284,"",一般会計,17,都支出金,02,都補助金,06,土木費都補助金,02,住宅費補助金,02,東京都マンション耐震化促進事業補助金（１／４、１／６）,6000,6
132241:2021:revenue:approved:5621d06bc6f93499,2021,approved,285,"",一般会計,17,都支出金,02,都補助金,06,土木費都補助金,02,住宅費補助金,03,都市居住再生促進事業補助金（１／４）,825000,825
132241:2021:revenue:approved:21bf0937034586a7,2021,approved,286,"",一般会計,17,都支出金,02,都補助金,06,土木費都補助金,02,住宅費補助金,06,東京都緊急輸送道路沿道建築物耐震化促進事業補助金,7740000,7740
132241:2021:revenue:approved:5180b0c437d4649f,2021,approved,287,"",一般会計,17,都支出金,02,都補助金,06,土木費都補助金,03,道路橋りょう費補助金,01,市町村土木補助事業（道路）補助金（３／１０、１／２、１／３）,54650000,54650
132241:2021:revenue:approved:0d0f946c541908fc,2021,approved,288,"",一般会計,17,都支出金,02,都補助金,06,土木費都補助金,03,道路橋りょう費補助金,02,区市町村無電柱化事業補助金（１０／１０）,15300000,15300
132241:2021:revenue:approved:3e30f536e6009ace,2021,approved,289,"",一般会計,17,都支出金,02,都補助金,07,消防費都補助金,02,消防費補助金,06,地域コミュニティ防災活動拠点電源確保事業補助金（１／２）,715000,715
132241:2021:revenue:approved:c233f8a8535d10f9,2021,approved,290,"",一般会計,17,都支出金,02,都補助金,08,教育費都補助金,01,教育総務費補助金,01,スクールソーシャルワーカー活用事業補助金（１／２）,3782000,3782
132241:2021:revenue:approved:b760c39744729596,2021,approved,291,"",一般会計,17,都支出金,02,都補助金,08,教育費都補助金,01,教育総務費補助金,02,地域ぐるみ学校安全体制整備推進事業補助金（２／３）,340000,340
132241:2021:revenue:approved:c32ccab2ccc98cde,2021,approved,292,"",一般会計,17,都支出金,02,都補助金,08,教育費都補助金,01,教育総務費補助金,04,学校と家庭の連携推進事業補助金（２／３）,455000,455
132241:2021:revenue:approved:47dc854c3883f58c,2021,approved,293,"",一般会計,17,都支出金,02,都補助金,08,教育費都補助金,01,教育総務費補助金,07,公立小中学校事務共同実施支援事業補助金（１０／１０）,12304000,12304
132241:2021:revenue:approved:4873898a3da2083c,2021,approved,294,"",一般会計,17,都支出金,02,都補助金,08,教育費都補助金,01,教育総務費補助金,08,学力向上推進事業補助金（１０／１０）,500000,500
132241:2021:revenue:approved:e13fda6f3847bf79,2021,approved,295,"",一般会計,17,都支出金,02,都補助金,08,教育費都補助金,01,教育総務費補助金,09,部活動指導員配置促進事業補助金（２／３）,3408000,3408
132241:2021:revenue:approved:27008e4d4ada6a03,2021,approved,296,"",一般会計,17,都支出金,02,都補助金,08,教育費都補助金,01,教育総務費補助金,10,スクール・サポート・スタッフ配置事業補助金（１０／１０）,37925000,37925
132241:2021:revenue:approved:7bff4200a82b53c3,2021,approved,297,"",一般会計,17,都支出金,02,都補助金,08,教育費都補助金,01,教育総務費補助金,18,学習指導サポーター配置事業補助金（１０／１０）,1000,1
132241:2021:revenue:approved:5ef29c33e6e773f0,2021,approved,298,"",一般会計,17,都支出金,02,都補助金,08,教育費都補助金,01,教育総務費補助金,19,教育支援センター機能強化補助金（１／２）,1122000,1122
132241:2021:revenue:approved:f9bce465fa6c6874,2021,approved,299,"",一般会計,17,都支出金,02,都補助金,08,教育費都補助金,01,教育総務費補助金,21,東京都公立学校情報機器整備支援事業（３／４）,33660000,33660
132241:2021:revenue:approved:36d9be194c441fd6,2021,approved,300,"",一般会計,17,都支出金,02,都補助金,08,教育費都補助金,02,小学校費補助金,18,東京都公立学校施設冷房化支援特別事業補助金（１／６、１／２）,36701000,36701
132241:2021:revenue:approved:0fff874f8f58a5af,2021,approved,301,"",一般会計,17,都支出金,02,都補助金,08,教育費都補助金,02,小学校費補助金,20,東京都公立学校施設トイレ整備支援事業補助金（１／６）,14199000,14199
132241:2021:revenue:approved:facbab44623c876e,2021,approved,302,"",一般会計,17,都支出金,02,都補助金,08,教育費都補助金,03,中学校費補助金,18,東京都公立学校施設冷房化支援特別事業補助金（１／６、１／２）,0,0
132241:2021:revenue:approved:c405180a7b7e6b63,2021,approved,303,"",一般会計,17,都支出金,02,都補助金,08,教育費都補助金,03,中学校費補助金,19,東京都公立学校施設トイレ整備支援事業補助金（１／６）,21560000,21560
132241:2021:revenue:approved:cf285cb2625f1029,2021,approved,304,"",一般会計,17,都支出金,02,都補助金,08,教育費都補助金,03,中学校費補助金,20,公立学校屋内体育施設冷房化支援事業補助金（１／６、１／２）,28618000,28618
132241:2021:revenue:approved:1c7004c2c23243db,2021,approved,305,"",一般会計,17,都支出金,02,都補助金,08,教育費都補助金,03,中学校費補助金,21,被災生徒就学支援等特例交付金（１０／１０）,0,0
132241:2021:revenue:approved:cc31f28567ba6b6e,2021,approved,306,"",一般会計,17,都支出金,02,都補助金,08,教育費都補助金,03,中学校費補助金,22,公立学校特別支援教室設置条件整備費補助金（１０／１０）,0,0
132241:2021:revenue:approved:c325cb2c6caeda1f,2021,approved,307,"",一般会計,17,都支出金,02,都補助金,08,教育費都補助金,04,幼稚園費補助金,01,私立幼稚園等園児保護者負担軽減事業費補助金（１０／１０）,32519000,32519
132241:2021:revenue:approved:8338dfbafd08bbd9,2021,approved,308,"",一般会計,17,都支出金,02,都補助金,08,教育費都補助金,05,社会教育費補助金,01,埋蔵文化財発掘調査事業費補助金（１／４、１／２）,1420000,1420
132241:2021:revenue:approved:bf6be4b77eaf17c5,2021,approved,309,"",一般会計,17,都支出金,02,都補助金,08,教育費都補助金,05,社会教育費補助金,02,放課後子ども教室事業補助金（２／３）,4791000,4791
132241:2021:revenue:approved:2d1cb0c2b6b07735,2021,approved,310,"",一般会計,17,都支出金,02,都補助金,08,教育費都補助金,05,社会教育費補助金,04,地域学校協働活動推進事業費補助金（２／３）,13817000,13817
132241:2021:revenue:approved:033abe07e062a758,2021,approved,311,"",一般会計,17,都支出金,02,都補助金,08,教育費都補助金,05,社会教育費補助金,05,家庭教育支援基盤形成事業費補助金（２／３）,1673000,1673
132241:2021:revenue:approved:570b753de0c528bf,2021,approved,312,"",一般会計,17,都支出金,02,都補助金,08,教育費都補助金,05,社会教育費補助金,06,天然記念物保存事業費補助金（１／２）,170000,170
132241:2021:revenue:approved:3f75c62c5cee2f77,2021,approved,313,"",一般会計,17,都支出金,02,都補助金,09,公債費都補助金,01,公債費補助金,01,公債費補助金,94827000,94827
132241:2021:revenue:approved:e0ac6f829ad3db97,2021,approved,314,"",一般会計,17,都支出金,03,委託金,01,総務費委託金,01,総務管理費委託金,01,私立学校指導監督費（１０／１０）,1094000,1094
132241:2021:revenue:approved:b93a58413def65c8,2021,approved,315,"",一般会計,17,都支出金,03,委託金,01,総務費委託金,01,総務管理費委託金,02,都営住宅募集事務費（１０／１０）,348000,348
132241:2021:revenue:approved:230deb84bded048b,2021,approved,316,"",一般会計,17,都支出金,03,委託金,01,総務費委託金,01,総務管理費委託金,04,土地所有状況・建物利用状況調査委託金,420000,420
132241:2021:revenue:approved:2948f34e61605030,2021,approved,317,"",一般会計,17,都支出金,03,委託金,01,総務費委託金,02,徴税費委託金,01,徴税費委託金（１０／１０）,253028000,253028
132241:2021:revenue:approved:894a9caa419ae420,2021,approved,318,"",一般会計,17,都支出金,03,委託金,01,総務費委託金,03,戸籍住民基本台帳費委託金,01,住民基本台帳人口調査事務費（１０／１０）,303000,303
132241:2021:revenue:approved:d898aeb00ff8ff93,2021,approved,319,"",一般会計,17,都支出金,03,委託金,01,総務費委託金,03,戸籍住民基本台帳費委託金,02,人口動態調査事務費（１０／１０）,121000,121
132241:2021:revenue:approved:eb43931d3d8e92b4,2021,approved,320,"",一般会計,17,都支出金,03,委託金,01,総務費委託金,04,統計調査費委託金,02,工業統計調査委託金（１０／１０）,193000,193
132241:2021:revenue:approved:0199208898cb9b27,2021,approved,321,"",一般会計,17,都支出金,03,委託金,01,総務費委託金,04,統計調査費委託金,04,建設工事統計調査委託金（１０／１０）,64000,64
132241:2021:revenue:approved:e25e5040935d1482,2021,approved,322,"",一般会計,17,都支出金,03,委託金,01,総務費委託金,04,統計調査費委託金,05,令和２年国勢調査委託金（１０／１０）,0,0
132241:2021:revenue:approved:670167d8e39201c1,2021,approved,323,"",一般会計,17,都支出金,03,委託金,01,総務費委託金,04,統計調査費委託金,07,２０２０年農林業センサス委託金（１０／１０）,0,0
132241:2021:revenue:approved:360eafbe71898b1f,2021,approved,324,"",一般会計,17,都支出金,03,委託金,01,総務費委託金,04,統計調査費委託金,11,学校基本調査委託金（１０／１０）,25000,25
132241:2021:revenue:approved:e02cafdff7898396,2021,approved,325,"",一般会計,17,都支出金,03,委託金,01,総務費委託金,04,統計調査費委託金,24,経済センサス調査区管理委託金（１０／１０）,13000,13
132241:2021:revenue:approved:42df5758c7c3463f,2021,approved,326,"",一般会計,17,都支出金,03,委託金,01,総務費委託金,04,統計調査費委託金,25,令和３年経済センサス－活動調査委託金（１０／１０）,4612000,4612
132241:2021:revenue:approved:4041047bd38745b7,2021,approved,327,"",一般会計,17,都支出金,03,委託金,01,総務費委託金,05,選挙費委託金,01,在外選挙人名簿登録事務委託費（１０／１０）,53000,53
132241:2021:revenue:approved:535ef59f3f7b078c,2021,approved,328,"",一般会計,17,都支出金,03,委託金,01,総務費委託金,05,選挙費委託金,02,東京都知事選挙執行経費委託金（１０／１０）,0,0
132241:2021:revenue:approved:65d3a5c9df7402ba,2021,approved,329,"",一般会計,17,都支出金,03,委託金,01,総務費委託金,05,選挙費委託金,04,東京都議会議員選挙執行経費委託金（１０／１０）,68992000,68992
132241:2021:revenue:approved:3f24f9f20a389f24,2021,approved,330,"",一般会計,17,都支出金,03,委託金,01,総務費委託金,05,選挙費委託金,05,衆議院選挙執行経費委託金（１０／１０）,85350000,85350
132241:2021:revenue:approved:7723039b2211a1d6,2021,approved,331,"",一般会計,17,都支出金,03,委託金,02,民生費委託金,01,社会福祉費委託金,01,身体障害者等都営無料乗車証発行取扱事務委託金（１０／１０）,60000,60
132241:2021:revenue:approved:ce56078a25b79f14,2021,approved,332,"",一般会計,17,都支出金,03,委託金,02,民生費委託金,01,社会福祉費委託金,02,身体・知的障害者相談員事業交付金（１０／１０）,5000,5
132241:2021:revenue:approved:91bd34b97ce61fc3,2021,approved,333,"",一般会計,17,都支出金,03,委託金,02,民生費委託金,01,社会福祉費委託金,03,心身障害者扶養年金・共済事務委託金（１０／１０）,544000,544
132241:2021:revenue:approved:0dce545042349a6c,2021,approved,334,"",一般会計,17,都支出金,03,委託金,02,民生費委託金,01,社会福祉費委託金,04,重度心身障害者手当事務委託金（１０／１０）,561000,561
132241:2021:revenue:approved:21bf8e40fe3b886a,2021,approved,335,"",一般会計,17,都支出金,03,委託金,02,民生費委託金,01,社会福祉費委託金,05,心身障害者医療事業事務委託金（１０／１０）,1785000,1785
132241:2021:revenue:approved:dc3104261ccb18b2,2021,approved,336,"",一般会計,17,都支出金,03,委託金,02,民生費委託金,01,社会福祉費委託金,06,東京都母子及び父子福祉資金貸付事業事務委託金（１０／１０）,4280000,4280
132241:2021:revenue:approved:e71d7555a2d893f4,2021,approved,337,"",一般会計,17,都支出金,03,委託金,02,民生費委託金,01,社会福祉費委託金,07,医療費助成申請書等の受理事務交付金（１０／１０）,3316000,3316
132241:2021:revenue:approved:d4260f466f0eed1f,2021,approved,338,"",一般会計,17,都支出金,03,委託金,02,民生費委託金,01,社会福祉費委託金,09,東京都女性福祉資金貸付事業事務委託金（１０／１０）,382000,382
132241:2021:revenue:approved:e1423b2fed6faba6,2021,approved,339,"",一般会計,17,都支出金,03,委託金,02,民生費委託金,01,社会福祉費委託金,10,身体障害者福祉法に関する事務費等交付金（１０／１０）,261000,261
132241:2021:revenue:approved:1935ac6bdbe0e802,2021,approved,340,"",一般会計,17,都支出金,03,委託金,02,民生費委託金,01,社会福祉費委託金,11,福祉のまちづくり委任事務委託金（１０／１０）,20000,20
132241:2021:revenue:approved:6189f22a35a67255,2021,approved,341,"",一般会計,17,都支出金,03,委託金,02,民生費委託金,01,社会福祉費委託金,12,難病医療費助成申請書等の受理事務交付金（１０／１０）,1356000,1356
132241:2021:revenue:approved:f32a26e7497aa864,2021,approved,342,"",一般会計,17,都支出金,03,委託金,02,民生費委託金,01,社会福祉費委託金,13,子ども医療費助成申請書等の受理事務交付金（１０／１０）,37000,37
132241:2021:revenue:approved:c494a4b4c3c6ce2b,2021,approved,343,"",一般会計,17,都支出金,03,委託金,02,民生費委託金,02,児童福祉費委託金,01,児童福祉施設設置届等経由事務費交付金（１０／１０）,74000,74
132241:2021:revenue:approved:a3b322395eca96d9,2021,approved,344,"",一般会計,17,都支出金,03,委託金,03,衛生費委託金,01,保健衛生費委託金,01,畜犬登録事務交付金（１０／１０）,1000,1
132241:2021:revenue:approved:cffd0d5b9cd561fc,2021,approved,345,"",一般会計,17,都支出金,03,委託金,03,衛生費委託金,01,保健衛生費委託金,02,公害対策費委託金（１０／１０）,22200000,22200
132241:2021:revenue:approved:458465a0030200d0,2021,approved,346,"",一般会計,17,都支出金,03,委託金,03,衛生費委託金,01,保健衛生費委託金,04,風しん抗体検査事業委託金（１０／１０）,2054000,2054
132241:2021:revenue:approved:0bbbd4e7b4f2fa6f,2021,approved,347,"",一般会計,17,都支出金,03,委託金,05,土木費委託金,01,道路橋りょう費委託金,01,屋外広告物取扱事務委託金（１０／１０）,605000,605
132241:2021:revenue:approved:0ab30e56a6fe0fde,2021,approved,348,"",一般会計,17,都支出金,03,委託金,05,土木費委託金,03,住宅費委託金,01,耐震対策緊急促進事業事務費委託金（１０／１０）,46000,46
132241:2021:revenue:approved:c64937de11e6bf89,2021,approved,349,"",一般会計,17,都支出金,03,委託金,05,土木費委託金,03,住宅費委託金,02,マンション適正管理条例事務費委託金（１０／１０）,1405000,1405
132241:2021:revenue:approved:b9bc3adebae6d9d0,2021,approved,350,"",一般会計,17,都支出金,03,委託金,06,教育費委託金,01,教育総務費委託金,01,給与等支給事務処理特例交付金（１０／１０）,5198000,5198
